paper_name,query,max_iterations,total_iterations_executed,iteration_number,questions_total,questions_correct,incorrect_questions,accuracy,acu_questions_total,acu_questions_correct,acu_accuracy,judgment,status,source_file
Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0,"A critique of model-specific conclusions in RL research, using the Qwen model family as a case study for how easily performance gains can be achieved with spurious signals.",10,10,2,10,7,3,0.7000,5,3,0.6000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0.json
Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0,"A critique of model-specific conclusions in RL research, using the Qwen model family as a case study for how easily performance gains can be achieved with spurious signals.",10,10,3,10,7,3,0.7000,5,3,0.6000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0.json
Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0,"A critique of model-specific conclusions in RL research, using the Qwen model family as a case study for how easily performance gains can be achieved with spurious signals.",10,10,4,10,7,3,0.7000,5,3,0.6000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0.json
Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0,"A critique of model-specific conclusions in RL research, using the Qwen model family as a case study for how easily performance gains can be achieved with spurious signals.",10,10,5,10,7,3,0.7000,5,3,0.6000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0.json
Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0,"A critique of model-specific conclusions in RL research, using the Qwen model family as a case study for how easily performance gains can be achieved with spurious signals.",10,10,6,10,7,3,0.7000,5,3,0.6000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0.json
Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0,"A critique of model-specific conclusions in RL research, using the Qwen model family as a case study for how easily performance gains can be achieved with spurious signals.",10,10,7,10,7,3,0.7000,5,3,0.6000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0.json
Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0,"A critique of model-specific conclusions in RL research, using the Qwen model family as a case study for how easily performance gains can be achieved with spurious signals.",10,10,8,10,7,3,0.7000,5,3,0.6000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0.json
Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0,"A critique of model-specific conclusions in RL research, using the Qwen model family as a case study for how easily performance gains can be achieved with spurious signals.",10,10,9,10,7,3,0.7000,5,3,0.6000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0.json
Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0,"A critique of model-specific conclusions in RL research, using the Qwen model family as a case study for how easily performance gains can be achieved with spurious signals.",10,10,10,10,7,3,0.7000,5,3,0.6000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--A-critique-of-model-specific-conclusions--c41dc5b0.json
Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2,The application of multi-objective evolutionary principles throughout the surveyed research.,10,10,1,9,8,1,0.8889,4,4,1.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2.json
Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2,The application of multi-objective evolutionary principles throughout the surveyed research.,10,10,2,9,9,0,1.0000,4,4,1.0000,true,max_iterations_reached,Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2.json
Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2,The application of multi-objective evolutionary principles throughout the surveyed research.,10,10,3,9,3,6,0.3333,4,1,0.2500,false,max_iterations_reached,Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2.json
Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2,The application of multi-objective evolutionary principles throughout the surveyed research.,10,10,4,9,4,5,0.4444,4,4,1.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2.json
Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2,The application of multi-objective evolutionary principles throughout the surveyed research.,10,10,5,9,4,5,0.4444,4,2,0.5000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2.json
Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2,The application of multi-objective evolutionary principles throughout the surveyed research.,10,10,6,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2.json
Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2,The application of multi-objective evolutionary principles throughout the surveyed research.,10,10,7,9,6,3,0.6667,4,2,0.5000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2.json
Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2,The application of multi-objective evolutionary principles throughout the surveyed research.,10,10,8,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2.json
Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2,The application of multi-objective evolutionary principles throughout the surveyed research.,10,10,9,9,1,8,0.1111,4,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2.json
Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2,The application of multi-objective evolutionary principles throughout the surveyed research.,10,10,10,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,Evolutionary-Computation-LLM--The-application-of-multi-objective-evolu--7146c5b2.json
Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868,Computational efficiency and theoretical limits of sequence modeling.,10,10,1,9,5,4,0.5556,4,3,0.7500,false,max_iterations_reached,Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868.json
Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868,Computational efficiency and theoretical limits of sequence modeling.,10,10,2,9,4,5,0.4444,4,2,0.5000,false,max_iterations_reached,Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868.json
Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868,Computational efficiency and theoretical limits of sequence modeling.,10,10,3,9,5,4,0.5556,4,3,0.7500,false,max_iterations_reached,Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868.json
Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868,Computational efficiency and theoretical limits of sequence modeling.,10,10,4,9,6,3,0.6667,4,4,1.0000,false,max_iterations_reached,Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868.json
Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868,Computational efficiency and theoretical limits of sequence modeling.,10,10,5,9,4,5,0.4444,4,2,0.5000,false,max_iterations_reached,Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868.json
Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868,Computational efficiency and theoretical limits of sequence modeling.,10,10,6,9,4,5,0.4444,4,2,0.5000,false,max_iterations_reached,Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868.json
Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868,Computational efficiency and theoretical limits of sequence modeling.,10,10,7,9,5,4,0.5556,4,3,0.7500,false,max_iterations_reached,Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868.json
Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868,Computational efficiency and theoretical limits of sequence modeling.,10,10,8,9,5,4,0.5556,4,3,0.7500,false,max_iterations_reached,Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868.json
Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868,Computational efficiency and theoretical limits of sequence modeling.,10,10,9,9,4,5,0.4444,4,2,0.5000,false,max_iterations_reached,Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868.json
Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868,Computational efficiency and theoretical limits of sequence modeling.,10,10,10,9,5,4,0.5556,4,3,0.7500,false,max_iterations_reached,Attention-Is-All-You-Need--Computational-efficiency-and-theoretical--7fb32868.json
Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4,"An argument against the architectural and computational limitations of the Transformer/Chain-of-Thought paradigm for genuine, latent algorithmic reasoning.",10,10,1,7,4,3,0.5714,2,0,0.0000,false,max_iterations_reached,Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4.json
Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4,"An argument against the architectural and computational limitations of the Transformer/Chain-of-Thought paradigm for genuine, latent algorithmic reasoning.",10,10,2,7,4,3,0.5714,2,1,0.5000,false,max_iterations_reached,Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4.json
Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4,"An argument against the architectural and computational limitations of the Transformer/Chain-of-Thought paradigm for genuine, latent algorithmic reasoning.",10,10,3,7,3,4,0.4286,2,0,0.0000,false,max_iterations_reached,Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4.json
Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4,"An argument against the architectural and computational limitations of the Transformer/Chain-of-Thought paradigm for genuine, latent algorithmic reasoning.",10,10,4,7,5,2,0.7143,2,0,0.0000,false,max_iterations_reached,Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4.json
Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4,"An argument against the architectural and computational limitations of the Transformer/Chain-of-Thought paradigm for genuine, latent algorithmic reasoning.",10,10,5,7,5,2,0.7143,2,1,0.5000,false,max_iterations_reached,Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4.json
Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4,"An argument against the architectural and computational limitations of the Transformer/Chain-of-Thought paradigm for genuine, latent algorithmic reasoning.",10,10,6,7,5,2,0.7143,2,1,0.5000,false,max_iterations_reached,Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4.json
Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4,"An argument against the architectural and computational limitations of the Transformer/Chain-of-Thought paradigm for genuine, latent algorithmic reasoning.",10,10,7,7,6,1,0.8571,2,1,0.5000,false,max_iterations_reached,Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4.json
Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4,"An argument against the architectural and computational limitations of the Transformer/Chain-of-Thought paradigm for genuine, latent algorithmic reasoning.",10,10,8,7,5,2,0.7143,2,1,0.5000,false,max_iterations_reached,Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4.json
Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4,"An argument against the architectural and computational limitations of the Transformer/Chain-of-Thought paradigm for genuine, latent algorithmic reasoning.",10,10,9,7,4,3,0.5714,2,0,0.0000,false,max_iterations_reached,Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4.json
Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4,"An argument against the architectural and computational limitations of the Transformer/Chain-of-Thought paradigm for genuine, latent algorithmic reasoning.",10,10,10,7,4,3,0.5714,2,0,0.0000,false,max_iterations_reached,Hierarchical-Reasoning-Model--An-argument-against-the-architectural-an--13994ad4.json
The-Linear-Representation-Hypothesis--Providing-a-single-geometric-framework-t--6955d049,"Providing a single geometric framework that formally connects the subspace hypothesis (e.g., word2vec analogies) with the practical techniques of linear probing and activation steering.",10,1,1,8,8,0,1.0000,3,3,1.0000,true,completed,The-Linear-Representation-Hypothesis--Providing-a-single-geometric-framework-t--6955d049.json
The-Linear-Representation-Hypothesis--The-paper-as-a-solution-to-the-geometric--896d0c82,"The paper as a solution to the geometric unidentifiability of representation spaces, resolved by imposing a causal structure.",10,10,1,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,The-Linear-Representation-Hypothesis--The-paper-as-a-solution-to-the-geometric--896d0c82.json
